food_id,food_name,type_of_food,food_genre
1968,Thompson LLC,Yogurt ,"non vegetarian,healthy"
1941,"Gibson, Henson and Black",Bread Products,"non vegetarian,baked,sweet"
10686,Bradshaw Ltd,Bread Products,vegetarian
31645,Floyd-Burton,Bread Products,"vegetarian,baked,salty"
27539,Richardson-Sosa,Bread Products,non vegetarian
2283,Clark-Andrews,Bread Products,"vegetarian,healthy"
1236,Hall-Ortega,Bread Products,"vegetarian,baked,sweet"
5702,"Bennett, Thomas and Baker",Bread Products,"non vegetarian,healthy"
4162,"Garner, Warren and Anderson",Bread Products,"non vegetarian,baked,salty"
1144,"Moon, Diaz and Kim",Cookies/Biscuits,"non vegetarian,baked"
4705,Robles and Sons,Cookies/Biscuits,"vegetarian,gluten free,healthy"
22689,Blake-Rodriguez,Cookies/Biscuits,"vegetarian,gluten free,healthy"
16866,Garcia Ltd,Cakes,"vegan,healthy"
17699,Robbins Ltd,Cakes,"vegetarian,baked"
6567,"Kim, Johnson and Gomez",Cakes,"vegetarian,baked"
3738,Mcdonald PLC,Cakes,"non vegetarian,baked,sweet"
30845,"Medina, Reeves and Bradley",International ,"vegetarian, fried "
2225,"Grimes, Harvey and Rodriguez",International ,"vegetarian, fried "
10647,"Cox, Roberts and Andrews",International ,"non vegetarian, fried "
2825,Wood Group,International ,"vegetarian,frozen food"
31298,"Mills, West and Stout",International ,"vegetarian, fried "
9645,Diaz-Lopez,International ,"non vegetarian,frozen food"
31417,Adams LLC,International ,"vegetarian,frozen food"
8359,"Mitchell, Kennedy and George",International ,"non vegetarian,frozen food"
4586,Li and Sons,Cakes,"vegan,healthy"
2659,Alexander-Rivas,Bread Products,vegan
4798,Brown-Moore,Bread Products,"vegan,healthy"
6361,Oneal Inc,International ,vegan
13183,Bennett-Todd,Bread Products,vegan
380,"Gonzalez, Perez and Boyd",Yogurt ,"vegan,healthy"
27567,Robinson Ltd,Bread Products,vegan
243,Ritter and Sons,Cookies/Biscuits,vegan
1016,Reeves-Kennedy,Crepes,vegan
3299,"Greer, Morton and Rodriguez",International ,vegan
9958,Chandler and Sons,Cakes,"vegetarian,baked,sweet"
23153,Rice-Hernandez,Jams,vegetarian
3946,"Long, Potter and Rivera",Cakes,"vegan,healthy"
2602,Hernandez Inc,Bread Products,vegan
5717,"Brown, Williams and Johnson",Bread Products,"vegan,healthy"
31610,"Green, Salazar and Stevenson",International ,vegan
631,"Sanders, Evans and Price",Bread Products,vegan
629,Wilson-Short,Yogurt ,"vegan,healthy"
14817,Conner-Mitchell,Bread Products,vegan
12979,Thomas Group,Cookies/Biscuits,vegan
19511,Thomas Group,Crepes,vegan
4191,Berry Inc,International ,vegan
15649,"Cisneros, Butler and Keller",Cakes,"vegetarian,baked,sweet"
2110,"Hartman, Robertson and Oliver",Jams,vegetarian
3624,Campbell Inc,Cakes,"vegetarian,baked,sweet"
22859,Cox-Moore,Bread Products,"vegetarian,baked"
33004,Fuller-Lee,International ,"vegetarian,frozen food"
3044,"Vaughan, Cohen and Parker",International ,"vegetarian,frozen food"
2816,Torres PLC,International ,"vegetarian,frozen food"
732,Lewis Ltd,Cakes,"vegetarian,baked"
394,"Anderson, Best and Castaneda",Cookies/Biscuits,"vegetarian,baked"
14027,Thomas Inc,Bread Products,"vegetarian,baked"
9539,Miller Inc,Bread Products,"non vegetarian,baked"
5163,Pierce Inc,Cakes,non vegetarian
1132,Edwards-Martin,Bread Products,"non vegetarian,baked,salty"
2662,Sweeney-Kelley,Bread Products,"non vegetarian,baked"
2664,"Powell, Warren and Daniels",Cakes,"non vegetarian,sweet"
5760,Drake and Sons,International ,"non vegetarian,frozen food"
4246,"Small, Soto and Davis",Cookies/Biscuits,"non vegetarian,baked"
1534,Gray and Sons,International ,"non vegetarian,frozen food"
12419,"Mooney, Murray and York",Cakes,"non vegetarian,baked"
13161,"Edwards, Lowe and Barrett",Cakes,"non vegetarian,baked"
11785,"Rios, Butler and Bautista",Candy,"vegetarian,sweet,artificial flavours"
2264,Martin Ltd,Cakes,"vegan,healthy"
28869,"Brown, Vance and Page",Cakes,"vegetarian,baked"
16033,Robinson-Bartlett,Cakes,"vegetarian,baked"
2048,Smith-Robertson,Cakes,"non vegetarian,baked,sweet"
15359,Perkins-Christian,International ,"vegetarian, fried "
206,Swanson Ltd,International ,"vegetarian, fried "
1417,Bowen Inc,International ,"non vegetarian, fried "
30014,Barajas and Sons,International ,"vegetarian,frozen food"
13409,"Stanley, Gallagher and Flores",International ,"vegetarian, fried "
3305,Allen-Jefferson,International ,"non vegetarian,frozen food"
1732,Wilcox-Gallagher,International ,"vegetarian,frozen food"
459,Le-Williams,International ,"non vegetarian,frozen food"
5440,Moses Group,Cakes,"vegan,healthy"
1493,Hardy-Lawrence,Bread Products,vegan
1538,"Cowan, Conway and Smith",Bread Products,"vegan,healthy"
23043,Eaton-Davis,International ,vegan
2543,Rogers Ltd,Bread Products,vegan
2109,Welch Inc,Yogurt ,"vegan,healthy"
3868,Rodriguez-Kidd,Bread Products,vegan
22359,"Bradford, Snow and Lewis",Cookies/Biscuits,vegan
12823,"Fox, Small and Alexander",Crepes,vegan
3221,Mills-Newman,International ,vegan
1823,Kelly-Brown,Cakes,"vegetarian,baked,sweet"
19211,"Mack, Huber and Rush",Jams,vegetarian
8909,Todd-Burns,Cakes,"vegetarian,baked,sweet"
1133,Lowe-Bennett,Bread Products,"vegetarian,baked"
6548,"Dominguez, Romero and Scott",International ,"vegetarian,frozen food"
53,Taylor and Sons,International ,"vegetarian,frozen food"
7059,Stephenson-Walsh,International ,"vegetarian,frozen food"
3460,Thomas-Reid,Cakes,"vegetarian,baked"
31145,Moyer LLC,Cookies/Biscuits,"vegetarian,baked"
1778,Davidson Inc,Bread Products,"vegetarian,baked"
12879,"Graves, Stewart and Dougherty",Bread Products,"non vegetarian,baked"
898,"Hill, Lane and Jensen",Cakes,non vegetarian
6151,Avery-Dudley,Bread Products,"non vegetarian,baked,salty"
1179,Brown-Macias,Bread Products,"non vegetarian,baked"
3219,Williams-Davenport,Cakes,"non vegetarian,sweet"
6610,"Johnson, Williams and Wallace",International ,"non vegetarian,frozen food"
3270,Barrett Group,Cakes,"vegan,healthy"
3421,Weaver-Owens,Cakes,"vegetarian,baked"
911,"Moss, Saunders and Solis",Cakes,"vegetarian,baked"
25143,Bowen and Sons,Cakes,"non vegetarian,baked,sweet"
690,Thompson-Anderson,International ,"vegetarian, fried "
1164,Case-Rogers,International ,"vegetarian, fried "
872,Jordan-Perkins,International ,"non vegetarian, fried "
17717,Jackson and Sons,International ,"vegetarian,frozen food"
5343,"Smith, Brady and Padilla",International ,"vegetarian, fried "
8917,Smith LLC,International ,"non vegetarian,frozen food"
30771,Chapman-Mays,International ,"vegetarian,frozen food"
34034,Coleman and Sons,International ,"non vegetarian,frozen food"
11841,Perry PLC,Cakes,"vegan,healthy"
3363,Mcbride Inc,Bread Products,vegan
4214,Smith-Gallegos,Bread Products,"vegan,healthy"
678,"Bennett, Gibbs and Howard",International ,vegan
19117,Yang-Miller,Bread Products,vegan
2429,"Singh, Adams and Collins",Yogurt ,"vegan,healthy"
2716,King-Allen,Bread Products,vegan
13171,Griffin-Hardy,Cookies/Biscuits,vegan
1891,Adams-Esparza,Crepes,vegan
1246,"Williams, Lang and Marshall",International ,vegan
8475,Reid-Frank,Cakes,"vegetarian,baked,sweet"
24973,"Smith, Green and Fisher",Jams,vegetarian
32313,Vargas-Farmer,Cakes,"vegetarian,baked,sweet"
8363,"Olson, White and Cordova",Bread Products,"vegetarian,baked"
4690,"Mendez, Murphy and Owen",International ,"vegetarian,frozen food"
2962,"Jones, Mason and Ballard",International ,"vegetarian,frozen food"
4200,"Peterson, Moran and Vargas",International ,"vegetarian,frozen food"
2674,Carroll Ltd,Cakes,"vegetarian,baked"
5670,"Vincent, Pham and Jordan",Cookies/Biscuits,"vegetarian,baked"
18411,"Johnson, Williams and Houston",Bread Products,"vegetarian,baked"
3760,Adams PLC,Bread Products,"non vegetarian,baked"
13561,"Norman, Tucker and Bonilla",Cakes,non vegetarian
3121,Paul LLC,Bread Products,"non vegetarian,baked,salty"
1397,Collier Group,Bread Products,"non vegetarian,baked"
2459,Bailey-Williams,Cakes,"non vegetarian,sweet"
1215,"Harris, Gonzalez and Soto",International ,"non vegetarian,frozen food"
15719,Martinez-Mccoy,Cakes,"vegan,healthy"
1565,Kemp-Davis,Cakes,"vegetarian,baked"
31564,English-Clark,Cakes,"vegetarian,baked"
9055,"Ellis, Porter and Ramos",Cakes,"non vegetarian,baked,sweet"
22583,"Chen, Yu and Davis",International ,"vegetarian, fried "
842,Gonzalez-Moore,International ,"vegetarian, fried "
21189,Mcdonald and Sons,International ,"non vegetarian, fried "
553,Ellis-Burgess,International ,"vegetarian,frozen food"
482,Brown and Sons,International ,"vegetarian, fried "
11339,"Sweeney, Moss and Lewis",International ,"non vegetarian,frozen food"
16201,"Carter, Perry and Daniels",International ,"vegetarian,frozen food"
3079,"Jones, Moore and Delgado",International ,"non vegetarian,frozen food"
22677,"Meyer, Garcia and Anderson",Cakes,"vegan,healthy"
23361,Thomas-Morrison,Bread Products,vegan
1576,Higgins-Williamson,Bread Products,"vegan,healthy"
2937,Olson PLC,International ,vegan
4286,Taylor Inc,Bread Products,vegan
6280,"Garcia, Parker and Fuller",Yogurt ,"vegan,healthy"
2199,Carney-Black,Bread Products,vegan
21797,Eaton Group,Cookies/Biscuits,vegan
8364,Sanchez PLC,Crepes,vegan
424,Garner-Wilkinson,International ,vegan
10948,"Cox, Hernandez and Garrison",Cakes,"vegetarian,baked,sweet"
5983,Owens-Nguyen,Jams,vegetarian
665,White-Sloan,Cakes,"vegetarian,baked,sweet"
29927,"Mclaughlin, Jacobs and Garner",Bread Products,"vegetarian,baked"
32686,Hampton PLC,International ,"vegetarian,frozen food"
4375,"Swanson, Coffey and Stanton",International ,"vegetarian,frozen food"
1738,"Wright, Garcia and Collins",International ,"vegetarian,frozen food"
5200,Dalton-Wilson,Cakes,"vegetarian,baked"
785,"Lopez, Taylor and Adams",Cookies/Biscuits,"vegetarian,baked"
10822,Parker-Carter,Bread Products,"vegetarian,baked"
1601,Wolf-Clay,Bread Products,"non vegetarian,baked"
5691,Holland and Sons,Cakes,non vegetarian
5199,"Carlson, Jones and Smith",Bread Products,"non vegetarian,baked,salty"
1066,"Reyes, Johnson and Gomez",Bread Products,"non vegetarian,baked"
566,"Rodriguez, Jacobson and West",Cakes,"non vegetarian,sweet"
21085,Brooks-Davis,International ,"non vegetarian,frozen food"
1543,"Fox, Bauer and Stafford",Energy Bars,"non vegetarian,healthy"
29513,Johnson LLC,Energy Bars,"non vegetarian,healthy"
54,Mitchell Inc,Energy Bars,"non vegetarian,healthy"
762,Cervantes LLC,Energy Bars,"non vegetarian,healthy"
2043,Graves-Cordova,Energy Bars,"non vegetarian,healthy"
1312,Smith Ltd,Energy Bars,"non vegetarian,healthy"
8362,Orr PLC,Energy Bars,"non vegetarian,healthy"
10155,Rhodes and Sons,Energy Bars,"non vegetarian,healthy"
2517,Schroeder-Johnson,Energy Bars,"non vegetarian,healthy"
28211,Lewis and Sons,Energy Bars,"non vegetarian,healthy"
7088,Knight Inc,Energy Bars,"non vegetarian,healthy"
4156,"Parsons, Hernandez and Freeman",Energy Bars,"non vegetarian,healthy"
432,Bruce-Johnson,Energy Bars,"non vegetarian,healthy"
31405,"Franklin, Lewis and Doyle",Energy Bars,"non vegetarian,healthy"
9159,"Ramirez, Gray and Tucker",Energy Bars,"non vegetarian,healthy"
2176,Gordon and Sons,International ,vegan
20649,Perez-Tucker,Cakes,"vegetarian,baked,sweet"
21853,Davis Inc,Jams,vegetarian
1588,Lang-Holt,Cakes,"vegetarian,baked,sweet"
4926,"Levy, Cruz and Fuentes",Bread Products,"vegetarian,baked"
11761,Gay Inc,International ,"vegetarian,frozen food"
21603,Hughes-Frey,International ,"vegetarian,frozen food"
1135,Lynn-Williams,International ,"vegetarian,frozen food"
2200,Davis Ltd,Cakes,"vegetarian,baked"
11021,"Jones, Murray and Parker",Cookies/Biscuits,"vegetarian,baked"
1546,"Snyder, Carlson and Hughes",Bread Products,"vegetarian,baked"
1619,Kirby-Garcia,Bread Products,"non vegetarian,baked"
1944,"Harris, Conrad and Haynes",Cakes,non vegetarian
12221,Cline LLC,Bread Products,"non vegetarian,baked,salty"
609,"Zavala, Morgan and Hamilton",Bread Products,"non vegetarian,baked"
6203,"Dalton, Skinner and Rogers",Cakes,"non vegetarian,sweet"
2117,"Williams, Ewing and Ross",International ,"non vegetarian,frozen food"
1101,Mercado-Valenzuela,Cookies/Biscuits,"non vegetarian,baked"
9733,"Kelley, Lopez and Simpson",International ,"non vegetarian,frozen food"
1539,Johnson-Johnson,Cakes,"non vegetarian,baked"
19383,"Williams, Sandoval and Phillips",Cakes,"vegan,healthy"
1264,Brown-Mccann,Bread Products,vegan
5458,Foster-Brown,Bread Products,"vegan,healthy"
3505,"Williams, Martinez and Winters",International ,vegan
367,Barnes-Young,Bread Products,vegan
1079,"Wright, Brown and Barajas",Yogurt ,"vegan,healthy"
19877,Grant and Sons,Bread Products,vegan
9907,Silva-Lawson,Cookies/Biscuits,vegan
6747,Williams and Sons,Crepes,vegan
2669,Yu-Price,International ,vegan
2678,"Ortiz, Diaz and Crawford",Cakes,"vegetarian,baked,sweet"
15159,"Barry, Vasquez and Webster",Jams,vegetarian
9367,"Mccann, Gomez and Ramsey",Cakes,"vegetarian,baked,sweet"
10115,"Murphy, James and Smith",Bread Products,"vegetarian,baked"
30290,Flores and Sons,International ,"vegetarian,frozen food"
15811,Graham Inc,International ,"vegetarian,frozen food"
729,Petty PLC,International ,"vegetarian,frozen food"
4549,Miller and Sons,Cakes,"vegetarian,baked"
1336,Sutton Ltd,Cookies/Biscuits,"vegetarian,baked"
4851,"Cunningham, Green and Campbell",Bread Products,"vegetarian,baked"
16890,"Taylor, Coleman and Espinoza",Bread Products,"non vegetarian,baked"
23227,Rowe Inc,Cakes,non vegetarian
24171,"Alvarez, Taylor and Morgan",Bread Products,"non vegetarian,baked,salty"
3752,"Weiss, Simmons and Singh",Bread Products,"non vegetarian,baked"
4662,Martinez and Sons,Cakes,"non vegetarian,sweet"
2490,Huang PLC,International ,"non vegetarian,frozen food"
1564,Underwood-Luna,Cookies/Biscuits,"non vegetarian,baked"
592,Reynolds Group,International ,"non vegetarian,frozen food"
31919,Cook-Graves,Cakes,"non vegetarian,baked"
32094,Cole-Daniels,Cakes,"non vegetarian,baked"
20047,"Thompson, Aguilar and Bowen",Candy,"vegetarian,sweet,artificial flavours"
478,Santana-Ward,Candy,"vegetarian,sweet,artificial flavours"
2452,"Henry, Miller and Kemp",Candy,"vegetarian,sweet,artificial flavours"
8986,"Dean, Barnes and White",Candy,"vegetarian,sweet,artificial flavours"
23587,"Donovan, Johnson and Harvey",Candy,"vegetarian,sweet,artificial flavours"
20035,Martin-Flowers,Candy,"vegetarian,sweet,artificial flavours,gluten free"
1555,"Bryan, Perez and Hill",Candy,"vegetarian,sweet,artificial flavours"
2331,"Walker, Reyes and Martin",Candy,"vegetarian,sweet,artificial flavours"
3446,Weber-Bell,Candy,"vegetarian,sweet,artificial flavours,gluten free"
568,"Raymond, Stewart and Lowe",Candy,"vegetarian,sweet,artificial flavours"
831,Tucker-Tucker,Chips,"vegetarian,baked"
2354,Cooper and Sons,Chips,"vegetarian,baked, cheese"
1796,Rodriguez LLC,Chips,"vegetarian,baked, spicy"
393,"Miller, Turner and Hubbard",Chips,"vegetarian,baked,salty"
6959,"Hess, Jones and Roberts",Chips,"vegetarian,baked, cheese"
28539,"Keller, Cole and White",Chips,"vegetarian,baked, spicy"
3447,"Escobar, Gross and Kim",Chips,"vegetarian,baked,salty "
23619,Gonzalez-Olson,Chips,"vegetarian,baked, cheese"
2998,Simpson-Walker,Chips,"vegetarian,baked"
6909,Hart Ltd,Chips,"vegetarian,baked, spicy"
1864,Spears-Evans,Chocolates,"vegan, chocolate,gluten free,sweet"
1261,Murphy LLC,Chocolates,"vegan, chocolate,gluten free,salty"
149,Klein PLC,Chocolates,"vegan, dark chocolate,gluten free, bitter"
33299,"Townsend, Phillips and Williams",Chocolates,"vegan, chocolate,gluten free,sweet"
2931,"Newman, Garrett and Duran",Chocolates,"vegan, chocolate,salty"
30016,Flores Inc,Chocolates,"vegan, chocolate, extra dark"
350,"Decker, Yu and Gonzales",Chocolates,"vegan, chocolate, extra dark"
6324,Sanchez-Hill,Chocolates,"vegan, dark chocolate,gluten free, bitter"
5279,Mcintosh-Brooks,Candy,"vegetarian,sweet, fruit flavours,gluten free"
12709,"Manning, Richardson and Myers",Candy,"vegetarian,sweet, fruit flavours "
7144,Chung Ltd,Candy,"vegetarian,sweet, fruit flavours "
3614,Ali-Patrick,Candy,"vegetarian,sweet, fruit flavours,gluten free"
754,Jordan Ltd,Candy,"vegetarian,sweet, fruit flavours "
26165,Lucas Ltd,Chocolates,"vegetarian, chocolate,gluten free,sweet"
3354,Ferguson-Miller,Chocolates,"vegetarian, chocolate, caramel"
493,Sandoval Group,Chocolates,"vegetarian, dark chocolate,gluten free, bitter"
7817,Brown and Sons,Chocolates,"vegetarian, chocolate,gluten free,sweet"
33080,Williams LLC,Chocolates,"vegetarian, chocolate,salty"
5032,Goodwin Ltd,Chocolates,"vegetarian, chocolate,sweet"
2907,Wilcox and Sons,Chocolates,"vegetarian, chocolate, waffer"
2651,Wood Group,Chocolates,"vegetarian, chocolate, waffer"
5197,Soto Ltd,Chocolates,"vegetarian, dark chocolate, bitter"
32801,Martinez-Thomas,Chocolates,"vegetarian, chocolate,sweet"
26057,Li Group,Chocolates,"vegetarian, chocolate,sweet, almonds"
1829,Clements-Hernandez,Chocolates,"vegetarian, chocolate, caramel"
6867,Roberts-Greene,Chips,"vegan,baked"
23083,Castro-Marks,Chips,"vegan,baked, cheese"
247,Dunn PLC,Chips,"vegan,baked, spicy"
8206,Nguyen LLC,Chips,"vegan,baked,salty"
3027,Gould-Henson,Chips,"vegan,baked, cheese"
606,Moody LLC,Chips,"vegan,baked, spicy"
2077,Fields-Thomas,Chips,"vegan,baked,salty "
2797,Elliott Ltd,Chips,"vegan,baked, cheese"
6379,Welch LLC,Chips,"vegan,baked"
7066,Potts and Sons,Chips,"vegan,baked, spicy"
604,Robinson Group,Chips,"non vegetarian,baked"
2044,Hunter-Johnson,Chips,"non vegetarian,baked, cheese"
5030,"Thomas, Rhodes and Palmer",Chips,"non vegetarian,baked, spicy"
1110,Jackson-Garcia,Chips,"non vegetarian,baked,salty"
2279,Miller Ltd,Chips,"non vegetarian,baked, cheese"
3059,Flores and Sons,Chips,"non vegetarian,baked, spicy"
1199,Vega Group,Chips,"non vegetarian,baked,salty "
32603,French-Yang,Chips,"non vegetarian,baked, cheese"
461,Rodriguez-Perez,Chips,"non vegetarian,baked"
1569,"Williams, Smith and Harris",Chips,"non vegetarian,baked, spicy"
11009,Mcguire Group,Cookies/Biscuits,"vegetarian,baked"
34514,Munoz LLC,Cookies/Biscuits,"vegetarian,baked"
2369,Keller LLC,Cookies/Biscuits,"vegetarian,baked"
20973,Rodriguez-Smith,Cookies/Biscuits,"vegetarian,baked"
938,"Pearson, Williams and James",Cookies/Biscuits,"vegetarian,baked"
3138,Montes LLC,Crepes,non vegetarian
6098,Keller PLC,Crepes,non vegetarian
10351,Cuevas PLC,Crepes,non vegetarian
448,"Watson, Smith and Mathis",Crepes,vegetarian
7654,Gibson-Torres,Crepes,vegetarian
2470,"Murphy, Gilbert and Trujillo",Crepes,vegetarian
21439,Bolton-Barrett,Protien Bars,"vegan,gluten free,healthy"
3486,Perez and Sons,Protien Bars,"vegan,healthy"
32717,Russo-Lewis,Protien Bars,"non vegetarian,healthy"
31080,Lewis Group,Protien Bars,"vegetarian,gluten free,healthy"
284,Hamilton-Spencer,Protien Bars,"vegan,gluten free,healthy"
286,Reeves LLC,Protien Bars,"vegetarian,gluten free,healthy"
23237,Lawrence-Cunningham,Protien Bars,"non vegetarian,healthy"
6217,"Horn, Woodard and Murphy",Protien Bars,"vegetarian,gluten free,healthy"
992,"Valencia, Campbell and Fritz",Protien Bars,"vegetarian,gluten free,healthy"
19067,"Martinez, Anderson and Leonard",Protien Bars,"non vegetarian,healthy"
2815,"Cooper, White and Jones",Energy Bars,"non vegetarian,healthy"
